cik,company,ticker,market_cap_usd_billion,gics_sector,gics_sub_industry,headquarters,founded,research,passes
16918,Constellation Brands,STZ,23.99683584,Consumer Staples,Distillers & Vintners,"Rochester, New York",1945,"{'screening_result': 'Constellation Brands is a major producer and distributor of beer, wine, and spirits, with significant exposure to energy and transportation costs. Its 10-K filings explicitly list diesel fuel and commodity prices (like aluminum and glass) as risk factors that can negatively impact margins. The production of glass bottles is particularly energy-intensive, and its extensive distribution network relies heavily on diesel fuel. While the company has some pricing power, intense competition in the beer and spirits markets can limit its ability to fully pass through rapid spikes in energy and logistics costs, leading to margin pressure during oil price surges.', 'passes': 'Constellation Brands is a major producer and distributor of beer, wine, and spirits, with significant exposure to energy and transportation costs. Its 10-K filings explicitly list diesel fuel and commodity prices (like aluminum and glass) as risk factors that can negatively impact margins. The production of glass bottles is particularly energy-intensive, and its extensive distribution network relies heavily on diesel fuel. While the company has some pricing power, intense competition in the beer and spirits markets can limit its ability to fully pass through rapid spikes in energy and logistics costs, leading to margin pressure during oil price surges.'}",True
935703,Dollar Tree,DLTR,22.745757696,Consumer Staples,Consumer Staples Merchandise Retail,"Chesapeake, Virginia",1986,"{'screening_result': 'Dollar Tree is highly sensitive to oil prices due to its fixed or low price points which make passing through costs difficult. Higher diesel prices directly increase its significant freight and logistics costs. Additionally, its lower-income customer base has less discretionary income when gas prices rise, leading to lower sales volumes or pricing pressure, both of which compress margins. Management explicitly lists diesel fuel volatility as a risk to gross margins in SEC filings.', 'passes': 'Dollar Tree is highly sensitive to oil prices due to its fixed or low price points which make passing through costs difficult. Higher diesel prices directly increase its significant freight and logistics costs. Additionally, its lower-income customer base has less discretionary income when gas prices rise, leading to lower sales volumes or pricing pressure, both of which compress margins. Management explicitly lists diesel fuel volatility as a risk to gross margins in SEC filings.'}",True
79879,PPG Industries,PPG,22.626424832,Materials,Specialty Chemicals,"Pittsburgh, Pennsylvania",1883,"{'screening_result': ""PPG Industries is a major coatings manufacturer whose raw materials (petrochemicals, resins, pigments) and energy for production represent its largest cost components (Document ID: 3e3609). Historically, high crude oil prices lead to increased raw material and logistics costs, which have pressured margins in periods where price increases could not immediately offset them (Document ID: 18211a). Analysts explicitly note that PPG's profit margins are expected to increase as raw material and energy costs fall, indicating a negative correlation between oil prices and margins."", 'passes': ""PPG Industries is a major coatings manufacturer whose raw materials (petrochemicals, resins, pigments) and energy for production represent its largest cost components (Document ID: 3e3609). Historically, high crude oil prices lead to increased raw material and logistics costs, which have pressured margins in periods where price increases could not immediately offset them (Document ID: 18211a). Analysts explicitly note that PPG's profit margins are expected to increase as raw material and energy costs fall, indicating a negative correlation between oil prices and margins.""}",True
1397187,Lululemon Athletica,LULU,21.86073088,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Vancouver, Canada",1998,"{'screening_result': 'Lululemon is an apparel retailer that relies on global shipping (air and ocean freight) and petroleum-based raw materials (synthetics). Its annual reports acknowledge that fluctuating fuel and energy costs impact its supply chain and product margins.', 'passes': 'Lululemon is an apparel retailer that relies on global shipping (air and ocean freight) and petroleum-based raw materials (synthetics). Its annual reports acknowledge that fluctuating fuel and energy costs impact its supply chain and product margins.'}",True
906163,"NVR, Inc.",NVR,21.00262912,Consumer Discretionary,Homebuilding,"Reston, Virginia",1980,"{'screening_result': 'NVR is a homebuilder that utilizes a manufacturing-based model to build homes. This involves significant transportation and handling of materials (Criteria 2). Additionally, as a consumer discretionary business, rising oil prices can reduce consumer affordability (Criteria 3). Rising fuel costs for materials delivery and lower volumes due to economic pressure from energy costs historically compress homebuilding margins.', 'passes': 'NVR is a homebuilder that utilizes a manufacturing-based model to build homes. This involves significant transportation and handling of materials (Criteria 2). Additionally, as a consumer discretionary business, rising oil prices can reduce consumer affordability (Criteria 3). Rising fuel costs for materials delivery and lower volumes due to economic pressure from energy costs historically compress homebuilding margins.'}",True
940944,Darden Restaurants,DRI,20.362133504,Consumer Discretionary,Restaurants,"Orlando, Florida",1938,"{'screening_result': 'Darden Restaurants reports that its operating margins are adversely affected by fluctuations in utility prices (electricity and natural gas) and fuel/transportation costs within its supply chain [1fe0e0]. As a consumer discretionary company, it is also sensitive to reduced consumer spending when gas prices rise at the pump [1fe0e0].', 'passes': 'Darden Restaurants reports that its operating margins are adversely affected by fluctuations in utility prices (electricity and natural gas) and fuel/transportation costs within its supply chain [1fe0e0]. As a consumer discretionary company, it is also sensitive to reduced consumer spending when gas prices rise at the pump [1fe0e0].'}",True
313927,Church & Dwight,CHD,20.351072256,Consumer Staples,Household Products,"Ewing, New Jersey",1847,"{'screening_result': 'Church & Dwight states that volatility and increases in energy costs (diesel fuel) and oil-based raw and packaging materials (resins, surfactants) can erode profit margins if they cannot be offset by price increases [365348]. The company identifies these oil-linked inputs as a risk to its consumer business margins [365348].', 'passes': 'Church & Dwight states that volatility and increases in energy costs (diesel fuel) and oil-based raw and packaging materials (resins, surfactants) can erode profit margins if they cannot be offset by price increases [365348]. The company identifies these oil-linked inputs as a risk to its consumer business margins [365348].'}",True
100493,Tyson Foods,TSN,20.2441216,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",1935,"{'screening_result': 'Tyson Foods is a major meat processor with extensive logistics and energy needs. The company has explicitly stated in earnings reports and SEC filings that rising fuel and energy prices negatively impact profit margins. Specifically, oil prices influence the cost of animal feed (through corn/soy production and transport) and direct transportation costs for its massive distribution network. Historical data shows periods where rising grain and oil prices combined to hit profits. Its business model relies heavily on trucking, making fuel a significant input cost that is difficult to pass through immediately due to the competitive nature of the food industry. Source: [Irish Farmers Journal, Tyson Foods 10-K, Yahoo Finance].', 'passes': 'Tyson Foods is a major meat processor with extensive logistics and energy needs. The company has explicitly stated in earnings reports and SEC filings that rising fuel and energy prices negatively impact profit margins. Specifically, oil prices influence the cost of animal feed (through corn/soy production and transport) and direct transportation costs for its massive distribution network. Historical data shows periods where rising grain and oil prices combined to hit profits. Its business model relies heavily on trucking, making fuel a significant input cost that is difficult to pass through immediately due to the competitive nature of the food industry. Source: [Irish Farmers Journal, Tyson Foods 10-K, Yahoo Finance].'}",True
51434,International Paper,IP,19.986249728,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1898,"{'screening_result': 'International Paper operates in an extremely energy-intensive sector. High oil and natural gas prices directly increase production and transportation costs. The company has historically faced margin compression during energy price spikes, as it is a price-taker in many commodity paper markets, limiting its ability to pass through costs immediately.', 'passes': 'International Paper operates in an extremely energy-intensive sector. High oil and natural gas prices directly increase production and transportation costs. The company has historically faced margin compression during energy price spikes, as it is a price-taker in many commodity paper markets, limiting its ability to pass through costs immediately.'}",True
105770,West Pharmaceutical Services,WST,19.642707968,Health Care,Health Care Supplies,"Exton, Pennsylvania",1923,"{'screening_result': 'West Pharmaceutical Services is a leader in packaging and delivery systems for injectable drugs. Its manufacturing process is highly energy-intensive and consumes large quantities of oil-derived plastic resins and polymers. Historical financial reports show that volatility in oil and resin prices can reduce gross profit margins, as raw material price increases are not always immediately offset by pricing adjustments.', 'passes': 'West Pharmaceutical Services is a leader in packaging and delivery systems for injectable drugs. Its manufacturing process is highly energy-intensive and consumes large quantities of oil-derived plastic resins and polymers. Historical financial reports show that volatility in oil and resin prices can reduce gross profit margins, as raw material price increases are not always immediately offset by pricing adjustments.'}",True
1748790,Amcor,AMCR,19.390222336,Materials,Paper & Plastic Packaging Products & Materials,"Warmley,Bristol, United Kingdom",2019 (1860),"{'screening_result': ""Amcor (AMCR) is a global leader in packaging, which is an energy-intensive manufacturing process [https://www.listcorp.com/asx/amc/amcor-limited/news/form-10k-fy24-results-3070295.html]. The company's primary raw materials include plastic resins (derived from oil and natural gas) and aluminum, making it highly sensitive to energy and oil price fluctuations [https://downloads.ctfassets.net/f7tuyt85vtoa/3jHieaETQ0IWb3UsMOrF0k/57c5d9a6a88c6f9a59627a03a6cd2cc9/Amcor_Limited_-_Scheme_Booklet.pdf]. While Amcor has contractual pass-through mechanisms to transfer raw material cost increases to customers, these adjustments typically occur with a time lag of several months [https://www.marketscreener.com/quote/stock/AMCOR-59660055/news/Amcor-reports-strong-financial-result-and-raises-fiscal-2022-EPS-guidance-40259944/]. During periods of rapidly rising oil prices, this lag leads to temporary margin compression [https://www.dcfmodeling.com/products/amcr-swot-analysis]. Furthermore, the 'mathematical consequence' of pass-through pricing (where revenue increases by the same absolute amount as costs) results in a lower percentage profit margin even if absolute EBIT is stable [https://assets.ctfassets.net/f7tuyt85vtoa/3BQ4xk2eexiXIxSI4ezC3F/2e573a1a66db712b1d59dd0035648437/FY22_Transcript_-_FINAL.pdf]. Historical data shows gross margins declined in 2022-2023 following oil price spikes [https://finbox.com/NYSE:AMCR/explorer/gp_margin/]. Thus, it meets the criteria for margin sensitivity due to energy-intensive manufacturing and raw material cost exposure."", 'passes': ""Amcor (AMCR) is a global leader in packaging, which is an energy-intensive manufacturing process [https://www.listcorp.com/asx/amc/amcor-limited/news/form-10k-fy24-results-3070295.html]. The company's primary raw materials include plastic resins (derived from oil and natural gas) and aluminum, making it highly sensitive to energy and oil price fluctuations [https://downloads.ctfassets.net/f7tuyt85vtoa/3jHieaETQ0IWb3UsMOrF0k/57c5d9a6a88c6f9a59627a03a6cd2cc9/Amcor_Limited_-_Scheme_Booklet.pdf]. While Amcor has contractual pass-through mechanisms to transfer raw material cost increases to customers, these adjustments typically occur with a time lag of several months [https://www.marketscreener.com/quote/stock/AMCOR-59660055/news/Amcor-reports-strong-financial-result-and-raises-fiscal-2022-EPS-guidance-40259944/]. During periods of rapidly rising oil prices, this lag leads to temporary margin compression [https://www.dcfmodeling.com/products/amcr-swot-analysis]. Furthermore, the 'mathematical consequence' of pass-through pricing (where revenue increases by the same absolute amount as costs) results in a lower percentage profit margin even if absolute EBIT is stable [https://assets.ctfassets.net/f7tuyt85vtoa/3BQ4xk2eexiXIxSI4ezC3F/2e573a1a66db712b1d59dd0035648437/FY22_Transcript_-_FINAL.pdf]. Historical data shows gross margins declined in 2022-2023 following oil price spikes [https://finbox.com/NYSE:AMCR/explorer/gp_margin/]. Thus, it meets the criteria for margin sensitivity due to energy-intensive manufacturing and raw material cost exposure.""}",True
1996862,Bunge Global,BG,19.215958016,Consumer Staples,Agricultural Products & Services,"Chesterfield, Missouri",1818,"{'screening_result': 'Bunge is an agribusiness and food company with high energy and freight requirements for processing and shipping commodities. Higher energy costs have historically been cited as a negative impact on its results in regions like Europe [Source: https://br.advfn.com/bolsa-de-valores/nyse/BG/share-news/90176194/bunge-reports-fourth-quarter-and-full-year-2022-results, https://investors.bunge.com/~/media/Files/B/Bunge-IR/documents/financial-information/quarterly-results/2025/bunge-2q-2025-10q.pdf].', 'passes': 'Bunge is an agribusiness and food company with high energy and freight requirements for processing and shipping commodities. Higher energy costs have historically been cited as a negative impact on its results in regions like Europe [Source: https://br.advfn.com/bolsa-de-valores/nyse/BG/share-news/90176194/bunge-reports-fourth-quarter-and-full-year-2022-results, https://investors.bunge.com/~/media/Files/B/Bunge-IR/documents/financial-information/quarterly-results/2025/bunge-2q-2025-10q.pdf].'}",True
92380,Southwest Airlines,LUV,18.60740096,Industrials,Passenger Airlines,"Dallas, Texas",1967,"{'screening_result': 'Southwest Airlines (LUV) is a passenger airline where fuel is a significant input cost (Criteria 1). Historically, it was known for a robust hedging program, but reports in 2025 indicate the company discontinued its fuel hedging policy to cut costs, making its margins more vulnerable to oil price spikes. Source: SEC Form 10-Q (07/24/2025), Southwest Investor Relations news releases.', 'passes': 'Southwest Airlines (LUV) is a passenger airline where fuel is a significant input cost (Criteria 1). Historically, it was known for a robust hedging program, but reports in 2025 indicate the company discontinued its fuel hedging policy to cut costs, making its margins more vulnerable to oil price spikes. Source: SEC Form 10-Q (07/24/2025), Southwest Investor Relations news releases.'}",True
2005951,Smurfit Westrock,SW,17.989318656,Materials,Paper & Plastic Packaging Products & Materials,"Dublin, Ireland",1934,"{'screening_result': 'Smurfit Westrock operates in an energy-intensive industry (paper and packaging). Production costs are highly sensitive to natural gas and oil prices. While it uses surcharges, it has faced significant margin pressure during energy cost spikes, and its business model involves high fixed costs that are difficult to manage when input prices fluctuate rapidly.', 'passes': 'Smurfit Westrock operates in an energy-intensive industry (paper and packaging). Production costs are highly sensitive to natural gas and oil prices. While it uses surcharges, it has faced significant margin pressure during energy cost spikes, and its business model involves high fixed costs that are difficult to manage when input prices fluctuate rapidly.'}",True
40987,Genuine Parts Company,GPC,17.93829888,Consumer Discretionary,Distributors,"Atlanta, Georgia",1925,"{'screening_result': 'Genuine Parts Company (GPC) is a global distributor of automotive and industrial parts. Its business model relies heavily on a large-scale distribution and delivery network. The company explicitly identifies volatility in oil prices and elevated fuel/freight expenses as significant risks to its margin structure and earnings. Higher fuel costs directly increase its operating expenses as a distributor.', 'passes': 'Genuine Parts Company (GPC) is a global distributor of automotive and industrial parts. Its business model relies heavily on a large-scale distribution and delivery network. The company explicitly identifies volatility in oil prices and elevated fuel/freight expenses as significant risks to its margin structure and earnings. Higher fuel costs directly increase its operating expenses as a distributor.'}",True
91440,Snap-on,SNA,17.765799936,Industrials,Industrial Machinery & Supplies & Components,"Kenosha, Wisconsin",1920,"{'screening_result': 'Snap-on manufactures tools and equipment and operates a unique franchise model involving thousands of fuel-consuming vans. Higher oil prices increase both manufacturing input costs and the operational costs (fuel) for its distribution network. Management has noted in 10-K filings that spikes in fuel and energy costs require price increases or cost reductions to maintain margins, indicating a negative direct impact.', 'passes': 'Snap-on manufactures tools and equipment and operates a unique franchise model involving thousands of fuel-consuming vans. Higher oil prices increase both manufacturing input costs and the operational costs (fuel) for its distribution network. Management has noted in 10-K filings that spikes in fuel and energy costs require price increases or cost reductions to maintain margins, indicating a negative direct impact.'}",True
51253,International Flavors & Fragrances,IFF,17.565917184,Materials,Specialty Chemicals,"New York City, New York",1958 (1889),"{'screening_result': ""IFF is a specialty chemicals company that uses petroleum-based feedstocks and energy-intensive processes to produce flavors and fragrances (Criteria 4). Rising oil prices directly increase the cost of its raw materials and energy inputs. Historical analysis identifies 'oil price hikes' as a factor that can decrease its operating profit margin. The company often faces a lag in passing these costs to customers, leading to margin compression."", 'passes': ""IFF is a specialty chemicals company that uses petroleum-based feedstocks and energy-intensive processes to produce flavors and fragrances (Criteria 4). Rising oil prices directly increase the cost of its raw materials and energy inputs. Historical analysis identifies 'oil price hikes' as a factor that can decrease its operating profit margin. The company often faces a lag in passing these costs to customers, leading to margin compression.""}",True
63754,McCormick & Company,MKC,17.562503168,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",1889,"{'screening_result': 'McCormick faces negative margin impacts from rising oil prices due to two primary factors: logistics and packaging. As a global distributor of spices and seasonings, transportation costs are a significant component of its cost of goods sold. Additionally, packaging materials such as plastics and resins are petroleum-based commodities. Historical performance shows that during inflationary periods, these rising input and freight costs have pressured margins despite pricing actions.', 'passes': 'McCormick faces negative margin impacts from rising oil prices due to two primary factors: logistics and packaging. As a global distributor of spices and seasonings, transportation costs are a significant component of its cost of goods sold. Additionally, packaging materials such as plastics and resins are petroleum-based commodities. Historical performance shows that during inflationary periods, these rising input and freight costs have pressured margins despite pricing actions.'}",True
75677,Packaging Corporation of America,PKG,17.3254144,Materials,Paper & Plastic Packaging Products & Materials,"Lake Forest, Illinois",1959,"{'screening_result': 'Packaging Corporation of America (PKG) is in a high-energy-intensive manufacturing industry (Criteria 4). Energy costs (along with fiber and transportation) are significant input costs that fluctuate with oil and gas prices. The company has historically noted that it may not be able to fully recover higher production and transportation costs through pricing during inflationary periods. Source: PKG 2024 Form 10-K, Q3 2025 Earnings Call.', 'passes': 'Packaging Corporation of America (PKG) is in a high-energy-intensive manufacturing industry (Criteria 4). Energy costs (along with fiber and transportation) are significant input costs that fluctuate with oil and gas prices. The company has historically noted that it may not be able to fully recover higher production and transportation costs through pricing during inflationary periods. Source: PKG 2024 Form 10-K, Q3 2025 Earnings Call.'}",True
1521332,Aptiv,APTV,16.872030208,Consumer Discretionary,Automotive Parts & Equipment,"Dublin, Ireland",1994,"{'screening_result': 'Aptiv is an automotive technology supplier. While it is moving toward high-margin software and electrification, its core manufacturing involves energy-intensive processes and logistics. Higher oil prices also reduce global vehicle production demand (consumer discretionary sensitivity), leading to margin compression from lower volumes and higher input costs.', 'passes': 'Aptiv is an automotive technology supplier. While it is moving toward high-margin software and electrification, its core manufacturing involves energy-intensive processes and logistics. Higher oil prices also reduce global vehicle production demand (consumer discretionary sensitivity), leading to margin compression from lower volumes and higher input costs.'}",True
1666700,DuPont,DD,16.557904896,Materials,Specialty Chemicals,"Wilmington, Delaware",2017 (1802),"{'screening_result': ""DuPont's operations in specialty chemicals involve feedstock and energy-intensive manufacturing. Historical analysis and industry reports indicate that some feedstocks correlate directly with oil prices, and rising variable costs (energy/feedstock) cause operating margins to decrease if not offset by pricing."", 'passes': ""DuPont's operations in specialty chemicals involve feedstock and energy-intensive manufacturing. Historical analysis and industry reports indicate that some feedstocks correlate directly with oil prices, and rising variable costs (energy/feedstock) cause operating margins to decrease if not offset by pricing.""}",True
764478,Best Buy,BBY,15.82775296,Consumer Discretionary,Computer & Electronics Retail,"Richfield, Minnesota",1966,"{'screening_result': 'Best Buy is a large-cap electronics retailer. Rising oil prices increase its supply chain and shipping costs. Additionally, as a consumer discretionary retailer, its margins are compressed when inflation (often driven by energy) reduces consumer demand for electronics, leading to lower volumes or promotional pricing to move inventory.', 'passes': 'Best Buy is a large-cap electronics retailer. Rising oil prices increase its supply chain and shipping costs. Additionally, as a consumer discretionary retailer, its margins are compressed when inflation (often driven by energy) reduces consumer demand for electronics, leading to lower volumes or promotional pricing to move inventory.'}",True
106535,Weyerhaeuser,WY,15.793874944,Real Estate,Timber REITs,"Seattle, Washington",1900,"{'screening_result': 'Weyerhaeuser is a timber REIT with heavy reliance on transportation and road maintenance. Its 10-K explicitly identifies increases in fuel surcharges and transportation rates as material risks to its profitability [Source: https://www.sec.gov/Archives/edgar/data/106535/000010653516000046/wy-123115x10k.htm].', 'passes': 'Weyerhaeuser is a timber REIT with heavy reliance on transportation and road maintenance. Its 10-K explicitly identifies increases in fuel surcharges and transportation rates as material risks to its profitability [Source: https://www.sec.gov/Archives/edgar/data/106535/000010653516000046/wy-123115x10k.htm].'}",True
1489393,LyondellBasell,LYB,15.379089408,Materials,Specialty Chemicals,"Rotterdam, Netherlands",2007,"{'screening_result': 'LyondellBasell (LYB) is a chemical company whose margins are highly sensitive to the oil-to-gas price ratio. High oil prices increase the cost of naphtha (an oil-based feedstock used primarily in its European crackers), while competitors using gas-based ethane (primarily in the US) gain a relative advantage. Margin compression occurs when oil prices spike relative to natural gas.', 'passes': 'LyondellBasell (LYB) is a chemical company whose margins are highly sensitive to the oil-to-gas price ratio. High oil prices increase the cost of naphtha (an oil-based feedstock used primarily in its European crackers), while competitors using gas-based ethane (primarily in the US) gain a relative advantage. Margin compression occurs when oil prices spike relative to natural gas.'}",True
1564708,News Corp(Class A),NWSA,14.873404416,Communication Services,Publishing,"New York City, New York",2013 (News Corporation1980),"{'screening_result': 'News Corp is a global media and publishing company. It meets the criteria for transportation-dependence and energy-intensive manufacturing (paper). Its 10-K filings highlight that the cost of paper and delivery costs (fuel-dependent) are key operating expenses whose fluctuations materially affect segment results. Paper production is highly energy-intensive, and the physical distribution of newspapers and books relies on transportation networks sensitive to fuel prices. While it has a growing digital business, its traditional publishing segments remain vulnerable to energy-driven cost increases. Source: [News Corp 10-K, News Corp Annual Report].', 'passes': 'News Corp is a global media and publishing company. It meets the criteria for transportation-dependence and energy-intensive manufacturing (paper). Its 10-K filings highlight that the cost of paper and delivery costs (fuel-dependent) are key operating expenses whose fluctuations materially affect segment results. Paper production is highly energy-intensive, and the physical distribution of newspapers and books relies on transportation networks sensitive to fuel prices. While it has a growing digital business, its traditional publishing segments remain vulnerable to energy-driven cost increases. Source: [News Corp 10-K, News Corp Annual Report].'}",True
14693,Brown–Forman,BF.B,14.25,Consumer Staples,Distillers & Vintners,"Louisville, Kentucky",1870,"{'screening_result': ""Brown-Forman is a 'yes' because the company explicitly states in its 10-K filings that rising energy costs increase its transportation, freight, and other costs. Furthermore, the company notes that higher energy prices reduce consumer discretionary spending, which can lead to lower sales volumes or pricing pressure, thereby compressing margins. Recent reports have shown gross margin contraction (e.g., a 150 basis point decline in fiscal 2025) driven by higher input costs and unfavorable fixed-cost absorption. Sources: Brown-Forman 10-K and Integrated Annual Reports."", 'passes': ""Brown-Forman is a 'yes' because the company explicitly states in its 10-K filings that rising energy costs increase its transportation, freight, and other costs. Furthermore, the company notes that higher energy prices reduce consumer discretionary spending, which can lead to lower sales volumes or pricing pressure, thereby compressing margins. Recent reports have shown gross margin contraction (e.g., a 150 basis point decline in fiscal 2025) driven by higher input costs and unfavorable fixed-cost absorption. Sources: Brown-Forman 10-K and Integrated Annual Reports.""}",True
8818,Avery Dennison,AVY,13.311812608,Materials,Paper & Plastic Packaging Products & Materials,"Mentor, Ohio",1935,"{'screening_result': 'Avery Dennison manufactures packaging and labeling materials. Its cost structure is highly sensitive to raw material prices, particularly oil-based polymers and adhesives. Historical reports and earnings commentary highlight a ""strong correlation between crude oil and hot melt component pricing"" and state that margin declines often stem from ""rising raw material costs"" linked to oil.', 'passes': 'Avery Dennison manufactures packaging and labeling materials. Its cost structure is highly sensitive to raw material prices, particularly oil-based polymers and adhesives. Historical reports and earnings commentary highlight a ""strong correlation between crude oil and hot melt component pricing"" and state that margin declines often stem from ""rising raw material costs"" linked to oil.'}",True
9389,Ball Corporation,BALL,13.17472768,Materials,"Metal, Glass & Plastic Containers","Broomfield, Colorado",1880,"{'screening_result': 'Ball Corporation is an energy-intensive manufacturer (aluminum packaging). Energy costs and raw material volatility are cited as risks that can strain margins, particularly as they are a significant component of manufacturing costs for aluminum.', 'passes': 'Ball Corporation is an energy-intensive manufacturer (aluminum packaging). Energy costs and raw material volatility are cited as risks that can strain margins, particularly as they are a significant component of manufacturing costs for aluminum.'}",True
21076,Clorox,CLX,12.916501504,Consumer Staples,Household Products,"Oakland, California",1913,"{'screening_result': 'Clorox has historically shown significant margin sensitivity to oil prices. A large portion of its cost of goods sold is driven by plastic resin (a petroleum derivative) used in packaging and bleach bottles, as well as logistics and transportation for its heavy liquid products. In 2022, the company explicitly cited higher manufacturing and logistics costs (including resin) as major drivers of a 760 basis point drop in gross margins.', 'passes': 'Clorox has historically shown significant margin sensitivity to oil prices. A large portion of its cost of goods sold is driven by plastic resin (a petroleum derivative) used in packaging and bleach bottles, as well as logistics and transportation for its heavy liquid products. In 2022, the company explicitly cited higher manufacturing and logistics costs (including resin) as major drivers of a 760 basis point drop in gross margins.'}",True
48465,Hormel Foods,HRL,12.699464704,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",1891,"{'screening_result': ""Hormel's margins are pressured by fuel and transportation costs, which are explicitly listed as risks in its 10-K. Recent reports show operating margins falling due to commodity and input cost pressures that the company struggled to fully pass through."", 'passes': ""Hormel's margins are pressured by fuel and transportation costs, which are explicitly listed as risks in its 10-K. Recent reports show operating margins falling due to commodity and input cost pressures that the company struggled to fully pass through.""}",True
1316835,Builders FirstSource,BLDR,12.3960832,Industrials,Building Products,"Irving, Texas",1998,"{'screening_result': ""Builders FirstSource (BLDR) is a leading supplier of structural building products. The company's business model involves heavy logistics and the distribution of bulky materials like lumber and trusses. Fuel and transportation costs are a significant component of its delivery and operating expenses. BLDR's 10-K filings explicitly state that significant fuel cost increases could seriously disrupt its ability to distribute products and negatively impact margins. The company is vulnerable to oil price spikes as it may not be able to immediately pass through transportation cost increases to customers in its fixed-bid projects."", 'passes': ""Builders FirstSource (BLDR) is a leading supplier of structural building products. The company's business model involves heavy logistics and the distribution of bulky materials like lumber and trusses. Fuel and transportation costs are a significant component of its delivery and operating expenses. BLDR's 10-K filings explicitly state that significant fuel cost increases could seriously disrupt its ability to distribute products and negatively impact margins. The company is vulnerable to oil price spikes as it may not be able to immediately pass through transportation cost increases to customers in its fixed-bid projects.""}",True
1070750,Host Hotels & Resorts,HST,12.210985984,Real Estate,Hotel & Resort REITs,"Bethesda, Maryland",1993,"{'screening_result': 'Host Hotels & Resorts is highly sensitive to oil prices due to the ""consumer discretionary sensitivity"" criterion. High oil prices lead to increased jet fuel costs and airfares, which historically correlates with reduced travel demand, particularly for the luxury and upper-upscale segments Host owns. This leads to lower occupancy rates and pricing pressure (RevPAR), resulting in margin compression.', 'passes': 'Host Hotels & Resorts is highly sensitive to oil prices due to the ""consumer discretionary sensitivity"" criterion. High oil prices lead to increased jet fuel costs and airfares, which historically correlates with reduced travel demand, particularly for the luxury and upper-upscale segments Host owns. This leads to lower occupancy rates and pricing pressure (RevPAR), resulting in margin compression.'}",True
46080,Hasbro,HAS,11.458518016,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",1923,"{'screening_result': 'Hasbro (HAS) is highly sensitive to oil prices because plastic resin, a major component of toys, is derived from petroleum. Historically, Hasbro has cited ""continued high oil prices that impact resin"" as a factor in lower earnings and margin pressure. Higher oil prices also increase ocean freight costs for toys manufactured in Asia and shipped globally. While the company attempts to raise prices to compensate, it often faces a lag or consumer resistance in the competitive toy market.', 'passes': 'Hasbro (HAS) is highly sensitive to oil prices because plastic resin, a major component of toys, is derived from petroleum. Historically, Hasbro has cited ""continued high oil prices that impact resin"" as a factor in lower earnings and margin pressure. Higher oil prices also increase ocean freight costs for toys manufactured in Asia and shipped globally. While the company attempts to raise prices to compensate, it often faces a lag or consumer resistance in the competitive toy market.'}",True
93556,Stanley Black & Decker,SWK,11.03400448,Industrials,Industrial Machinery & Supplies & Components,"New Britain, Connecticut",1843,"{'screening_result': 'Stanley Black & Decker (SWK) is an industrial manufacturer whose costs are impacted by energy prices through both manufacturing operations and logistics. The company has explicitly noted that ""manufacturing costs"" are subject to the effects of energy prices. In recent periods of inflation and supply chain volatility, SWK has struggled with gross margin compression, which it is currently attempting to reverse through a major cost-reduction program. High oil prices remain a significant risk factor for their recovery.', 'passes': 'Stanley Black & Decker (SWK) is an industrial manufacturer whose costs are impacted by energy prices through both manufacturing operations and logistics. The company has explicitly noted that ""manufacturing costs"" are subject to the effects of energy prices. In recent periods of inflation and supply chain volatility, SWK has struggled with gross margin compression, which it is currently attempting to reverse through a major cost-reduction program. High oil prices remain a significant risk factor for their recovery.'}",True
91419,J.M. Smucker Company (The),SJM,10.776127488,Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",1897,"{'screening_result': 'J.M. Smucker is a packaged food company heavily dependent on logistics and transportation for its business. Its 10-K filings state that ""logistics and other transportation-related costs have a significant impact on our earnings."" Furthermore, many of its products (like Crisco) and packaging materials are oil-based, leading to margin compression when input costs rise.', 'passes': 'J.M. Smucker is a packaged food company heavily dependent on logistics and transportation for its business. Its 10-K filings state that ""logistics and other transportation-related costs have a significant impact on our earnings."" Furthermore, many of its products (like Crisco) and packaging materials are oil-based, leading to margin compression when input costs rise.'}",True
10456,Baxter International,BAX,9.684811776,Health Care,Health Care Equipment,"Deerfield, Illinois",1931,"{'screening_result': 'Baxter International manufactures medical products (e.g., IV bags, sets, and solutions) that rely heavily on plastic resins derived from petroleum or natural gas. Higher oil prices directly increase these raw material costs. Historically, Baxter has noted margin pressure from spikes in oil-based resins and fuel costs for its global logistics network, as seen in 10-K risk factors and analyst reports.', 'passes': 'Baxter International manufactures medical products (e.g., IV bags, sets, and solutions) that rely heavily on plastic resins derived from petroleum or natural gas. Higher oil prices directly increase these raw material costs. Historically, Baxter has noted margin pressure from spikes in oil-based resins and fuel costs for its global logistics network, as seen in 10-K risk factors and analyst reports.'}",True
